timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2022-02-15 21:00:00,44140.76000000,44162.42000000,43941.28000000,43969.02000000,632.36774000,1644962399999,27841839.72550960,22734,335.18261000,14758375.47690520,0
2022-02-15 22:00:00,43969.03000000,44377.92000000,43966.50000000,44169.17000000,1183.90912000,1644965999999,52284729.08292870,38679,715.60495000,31589867.23020170,0
2022-02-15 23:00:00,44169.18000000,44751.40000000,44103.71000000,44544.86000000,2099.60748000,1644969599999,93427021.86209510,56076,1200.23427000,53412730.88887910,0
2022-02-16 00:00:00,44544.85000000,44549.97000000,44125.00000000,44195.77000000,1229.09601000,1644973199999,54445848.68371270,35776,575.32305000,25487494.17586240,0
2022-02-16 01:00:00,44195.77000000,44199.99000000,43945.32000000,43988.69000000,1298.84747000,1644976799999,57238191.33310540,32749,585.73915000,25813043.07226440,0
2022-02-16 02:00:00,43988.68000000,44070.10000000,43877.18000000,44068.38000000,1101.63540000,1644980399999,48459301.16396530,38456,539.14977000,23718001.30511740,0
2022-02-16 03:00:00,44068.39000000,44150.10000000,43942.27000000,43971.26000000,1162.97705000,1644983999999,51230336.12727410,28958,581.45419000,25623730.86837020,0
2022-02-16 04:00:00,43971.27000000,43974.95000000,43673.92000000,43893.67000000,1681.79747000,1644987599999,73667737.42177930,41799,824.09840000,36095047.58775130,0
2022-02-16 05:00:00,43893.68000000,44132.96000000,43886.37000000,44056.97000000,801.99252000,1644991199999,35308927.99042370,23496,384.29581000,16917286.75924860,0
2022-02-16 06:00:00,44056.97000000,44191.77000000,43998.54000000,44028.14000000,626.78941000,1644994799999,27636390.28617930,21802,288.43570000,12718513.90773230,0
2022-02-16 07:00:00,44028.15000000,44191.04000000,43925.23000000,44184.20000000,700.91564000,1644998399999,30871441.53807610,27968,364.07176000,16035329.99130670,0
2022-02-16 08:00:00,44184.19000000,44327.55000000,44130.70000000,44147.08000000,1086.86338000,1645001999999,48076217.73010750,32356,511.10395000,22607160.80392060,0
2022-02-16 09:00:00,44147.09000000,44236.09000000,43992.99000000,44005.23000000,848.19513000,1645005599999,37426012.74114300,25035,398.65386000,17589983.28222470,0
2022-02-16 10:00:00,44005.23000000,44128.13000000,43876.00000000,44111.61000000,975.15668000,1645009199999,42922393.68908440,32741,491.09194000,21617985.38264450,0
2022-02-16 11:00:00,44111.61000000,44260.00000000,44107.17000000,44173.15000000,808.63663000,1645012799999,35727295.72884040,28362,396.25912000,17507158.10217440,0
2022-02-16 12:00:00,44173.15000000,44214.11000000,43964.42000000,44032.98000000,836.47723000,1645016399999,36867381.38243660,34746,434.44136000,19149375.96255440,0
2022-02-16 13:00:00,44032.98000000,44150.00000000,43521.00000000,43637.97000000,2323.12704000,1645019999999,101753411.20422360,68746,1145.89401000,50187200.41231310,0
2022-02-16 14:00:00,43637.96000000,43735.99000000,43307.00000000,43490.21000000,2294.37812000,1645023599999,99932847.41340470,67429,1129.76600000,49219173.47599630,0
2022-02-16 15:00:00,43490.21000000,43690.00000000,43443.44000000,43598.63000000,1646.18871000,1645027199999,71781750.03134010,38517,929.67943000,40538931.01484950,0
2022-02-16 16:00:00,43598.62000000,43740.60000000,43350.00000000,43647.36000000,1259.72552000,1645030799999,54842784.19074020,32491,632.06996000,27517310.82149700,0
2022-02-16 17:00:00,43647.37000000,43705.60000000,43544.32000000,43573.76000000,770.70691000,1645034399999,33621995.83366920,22689,374.07120000,16319437.37779460,0
2022-02-16 18:00:00,43573.76000000,43892.00000000,43506.64000000,43847.16000000,986.45468000,1645037999999,43124846.40916900,26818,498.31712000,21786444.00195650,0
2022-02-16 19:00:00,43847.15000000,44344.64000000,43694.44000000,44220.00000000,3114.89967000,1645041599999,137394405.63858580,66324,1621.26880000,71508476.84596700,0
2022-02-16 20:00:00,44219.99000000,44376.58000000,44075.55000000,44093.62000000,1054.78133000,1645045199999,46638982.41213610,29695,537.26234000,23756767.13496450,0
2022-02-16 21:00:00,44093.62000000,44165.00000000,43877.68000000,44068.34000000,685.57957000,1645048799999,30189391.65605220,24596,301.90777000,13296395.36684490,0
2022-02-16 22:00:00,44068.34000000,44159.37000000,43956.30000000,44010.49000000,528.16368000,1645052399999,23272604.71950060,21458,276.03745000,12165449.53037560,0
2022-02-16 23:00:00,44010.50000000,44168.64000000,43823.09000000,43873.56000000,648.48745000,1645055999999,28543006.97689600,20738,286.30323000,12597775.83285630,0
2022-02-17 00:00:00,43873.56000000,44100.23000000,43822.28000000,44060.74000000,840.53758000,1645059599999,36935543.92313000,25425,431.18158000,18943729.24653470,0
2022-02-17 01:00:00,44060.75000000,44164.71000000,43968.58000000,44006.09000000,798.91910000,1645063199999,35198246.05204010,24262,282.13961000,12430701.84353040,0
2022-02-17 02:00:00,44006.09000000,44095.73000000,43824.68000000,43995.48000000,848.14420000,1645066799999,37275896.55149780,24929,398.99273000,17532099.80786000,0
2022-02-17 03:00:00,43995.48000000,44010.00000000,43575.04000000,43583.05000000,1057.71326000,1645070399999,46346295.36656790,30818,413.54040000,18127613.17248620,0
2022-02-17 04:00:00,43580.00000000,43710.42000000,43350.00000000,43615.72000000,2088.95628000,1645073999999,90913031.57722670,41936,785.69505000,34207244.02525320,0
2022-02-17 05:00:00,43615.72000000,43707.77000000,43514.77000000,43617.40000000,544.39246000,1645077599999,23748127.26082060,21485,244.86408000,10682088.09130450,0
2022-02-17 06:00:00,43617.41000000,43900.56000000,43573.50000000,43838.80000000,812.00255000,1645081199999,35537411.52941260,23649,402.30691000,17607249.47399620,0
2022-02-17 07:00:00,43838.80000000,43950.00000000,43750.98000000,43919.46000000,613.03626000,1645084799999,26869107.52585760,21499,322.32176000,14125173.96093820,0
2022-02-17 08:00:00,43919.46000000,44022.36000000,43330.00000000,43468.21000000,2269.05556000,1645088399999,98905878.74869840,49399,1069.67279000,46628086.98455070,0
2022-02-17 09:00:00,43468.21000000,43529.79000000,42900.00000000,43216.34000000,2175.16040000,1645091999999,93953210.52738940,56737,951.13688000,41098631.60120780,0
2022-02-17 10:00:00,43216.33000000,43342.00000000,42925.06000000,43049.99000000,1239.40185000,1645095599999,53524590.40633430,32380,563.23625000,24328518.78736540,0
2022-02-17 11:00:00,43050.00000000,43207.47000000,42977.67000000,43164.05000000,1405.48148000,1645099199999,60579904.40474970,32562,794.03411000,34224399.03792250,0
2022-02-17 12:00:00,43164.05000000,43340.65000000,43140.57000000,43213.25000000,1024.17387000,1645102799999,44320077.89254410,29445,499.20017000,21602955.29452830,0
2022-02-17 13:00:00,43213.26000000,43289.92000000,42142.27000000,42239.99000000,4651.47287000,1645106399999,197930076.82373160,89788,2118.02207000,90110694.33842130,0
2022-02-17 14:00:00,42239.99000000,42392.00000000,41837.61000000,41926.31000000,4306.15186000,1645109999999,181484766.14585740,81741,1941.29102000,81836149.97743160,0
2022-02-17 15:00:00,41926.31000000,42131.05000000,41700.00000000,41925.44000000,2835.56310000,1645113599999,118898554.51018270,54560,1289.38124000,54078636.16827590,0
2022-02-17 16:00:00,41925.44000000,42111.00000000,41641.00000000,41979.68000000,2740.66126000,1645117199999,114941592.85065270,51782,1394.55885000,58496349.36803230,0
2022-02-17 17:00:00,41979.68000000,41995.20000000,41600.00000000,41746.21000000,1542.85074000,1645120799999,64494554.05823430,38459,721.05731000,30145631.34914770,0
2022-02-17 18:00:00,41746.21000000,41868.83000000,40750.02000000,41292.65000000,5220.46198000,1645124399999,215140983.13953460,107813,2244.53519000,92515165.02171480,0
2022-02-17 19:00:00,41292.66000000,41292.66000000,40940.64000000,41201.62000000,1521.45222000,1645127999999,62556325.58387940,38479,710.35146000,29206208.28747130,0
2022-02-17 20:00:00,41204.22000000,41204.22000000,40851.20000000,40882.85000000,1666.50815000,1645131599999,68339274.79103560,40059,809.92448000,33211566.96575690,0
2022-02-17 21:00:00,40878.68000000,40950.04000000,40073.21000000,40666.82000000,4711.91917000,1645135199999,190821979.63728830,89808,1993.70290000,80745878.67315370,0
2022-02-17 22:00:00,40666.82000000,40753.47000000,40422.94000000,40711.68000000,1056.94529000,1645138799999,42905842.90200550,33224,502.13982000,20386001.04881160,0
2022-02-17 23:00:00,40712.96000000,40761.06000000,40446.60000000,40515.70000000,1275.03345000,1645142399999,51778890.73939550,27419,585.31936000,23767437.25616320,0
2022-02-18 00:00:00,40515.71000000,40668.41000000,40300.00000000,40563.91000000,1769.28818000,1645145999999,71622971.09276940,34117,852.09425000,34502140.39273290,0
2022-02-18 01:00:00,40563.91000000,40950.00000000,40362.92000000,40784.37000000,1868.30152000,1645149599999,76006535.37146260,41660,863.73243000,35141005.54526420,0
2022-02-18 02:00:00,40784.36000000,40886.26000000,40666.26000000,40762.43000000,980.18665000,1645153199999,39950456.37611840,26825,439.06435000,17892100.17899540,0
2022-02-18 03:00:00,40762.42000000,40770.19000000,40574.02000000,40691.98000000,682.64164000,1645156799999,27759210.69803150,24501,303.56699000,12344439.33906030,0
2022-02-18 04:00:00,40691.97000000,40777.77000000,40496.57000000,40513.23000000,897.70306000,1645160399999,36492793.06126760,27398,395.17278000,16067642.61076830,0
2022-02-18 05:00:00,40513.24000000,40711.30000000,40493.31000000,40625.63000000,793.71474000,1645163999999,32238828.11610930,29170,344.25787000,13980897.82761600,0
2022-02-18 06:00:00,40625.62000000,40745.00000000,40575.74000000,40712.19000000,837.39545000,1645167599999,34053146.38266460,32960,371.55662000,15109386.87232270,0
2022-02-18 07:00:00,40712.19000000,40780.64000000,40560.01000000,40665.81000000,935.30701000,1645171199999,38042929.24803830,33238,431.69372000,17560332.00221870,0
2022-02-18 08:00:00,40665.81000000,40959.88000000,40654.11000000,40868.39000000,1307.44194000,1645174799999,53320896.84902580,44451,657.24779000,26806015.51088520,0
2022-02-18 09:00:00,40868.39000000,40919.35000000,40764.55000000,40873.00000000,890.80147000,1645178399999,36384277.81827630,35609,416.20151000,17000131.05539500,0
2022-02-18 10:00:00,40872.99000000,40877.21000000,40691.36000000,40788.01000000,1049.78806000,1645181999999,42800852.00899600,31428,445.51468000,18164108.89527690,0
2022-02-18 11:00:00,40788.02000000,40805.00000000,40101.01000000,40178.94000000,2714.72547000,1645185599999,109542062.66125840,60437,1216.24837000,49060372.11474070,0
2022-02-18 12:00:00,40178.95000000,40558.00000000,40082.09000000,40441.43000000,1986.79608000,1645189199999,80185019.76442340,42197,978.45458000,39489950.29907080,0
2022-02-18 13:00:00,40441.44000000,40533.06000000,40186.57000000,40387.81000000,2572.49661000,1645192799999,103821270.25682260,46978,1149.24743000,46383453.47881100,0
2022-02-18 14:00:00,40387.80000000,40517.77000000,39616.72000000,40483.81000000,5977.05012000,1645196399999,239412480.81699650,100924,2969.69158000,118977073.76948650,0
2022-02-18 15:00:00,40483.82000000,40799.00000000,39660.00000000,39832.03000000,5194.14519000,1645199999999,208269727.26448820,88806,2125.36261000,85259203.42811660,0
2022-02-18 16:00:00,39832.02000000,40438.27000000,39450.00000000,39933.41000000,5206.14989000,1645203599999,208047936.27550490,88889,2534.01666000,101371461.71187100,0
2022-02-18 17:00:00,39933.42000000,40370.78000000,39915.03000000,40022.97000000,1909.33398000,1645207199999,76594017.05555010,46867,924.57770000,37090862.49948240,0
2022-02-18 18:00:00,40022.97000000,40229.79000000,39790.00000000,40140.15000000,1515.41731000,1645210799999,60591260.14129720,43911,779.09918000,31153945.48371680,0
2022-02-18 19:00:00,40140.15000000,40340.00000000,40050.00000000,40216.80000000,1107.18955000,1645214399999,44490926.08686890,33187,593.33436000,23843338.32402260,0
2022-02-18 20:00:00,40216.79000000,40286.09000000,39941.57000000,40025.79000000,1207.19344000,1645217999999,48373029.92743940,31363,629.51056000,25224170.46433730,0
2022-02-18 21:00:00,40025.79000000,40158.94000000,39900.00000000,39971.04000000,806.91235000,1645221599999,32300994.30579460,23448,410.15062000,16417498.41735680,0
2022-02-18 22:00:00,39971.05000000,40062.17000000,39711.31000000,39940.00000000,960.73300000,1645225199999,38300349.15439320,31923,483.21225000,19266144.93136490,0
2022-02-18 23:00:00,39940.01000000,40082.39000000,39885.72000000,39974.44000000,675.20970000,1645228799999,27020395.21915890,25595,296.05875000,11847397.26103950,0
2022-02-19 00:00:00,39974.45000000,40243.51000000,39915.89000000,40201.59000000,1019.02185000,1645232399999,40858422.52142420,31743,485.74182000,19474236.67291190,0
2022-02-19 01:00:00,40201.60000000,40307.22000000,40060.61000000,40151.39000000,691.10210000,1645235999999,27776878.35227100,22813,382.79263000,15388867.60617860,0
2022-02-19 02:00:00,40151.38000000,40212.98000000,40073.75000000,40155.22000000,431.07519000,1645239599999,17305760.85587200,15309,150.64323000,6047869.18500300,0
2022-02-19 03:00:00,40155.22000000,40227.14000000,40061.07000000,40125.12000000,443.33016000,1645243199999,17796758.50962750,16175,205.32458000,8243170.82820810,0
2022-02-19 04:00:00,40125.13000000,40285.79000000,40060.88000000,40212.56000000,677.67241000,1645246799999,27224431.73225940,21011,302.04995000,12135218.86579850,0
2022-02-19 05:00:00,40212.57000000,40246.47000000,40150.16000000,40237.75000000,385.05279000,1645250399999,15481784.98502280,17245,202.41522000,8138550.57164970,0
2022-02-19 06:00:00,40237.76000000,40444.32000000,40208.67000000,40370.01000000,713.36402000,1645253999999,28766995.96241260,27551,390.41259000,15743903.92175980,0
2022-02-19 07:00:00,40370.01000000,40407.31000000,40241.86000000,40263.71000000,503.58490000,1645257599999,20306732.62939530,20648,223.74482000,9023088.91875390,0
2022-02-19 08:00:00,40263.70000000,40301.11000000,39933.83000000,39976.14000000,840.66624000,1645261199999,33730084.33873880,28997,319.02449000,12806454.90791780,0
2022-02-19 09:00:00,39976.13000000,40057.67000000,39869.39000000,39926.26000000,746.02156000,1645264799999,29818206.80942490,25245,345.70222000,13818390.83741480,0
2022-02-19 10:00:00,39926.26000000,39974.98000000,39757.43000000,39946.01000000,964.02501000,1645268399999,38422290.25113050,29597,431.39831000,17197694.93794980,0
2022-02-19 11:00:00,39946.01000000,40032.70000000,39648.60000000,39842.54000000,1713.61364000,1645271999999,68216260.13197950,42526,683.29480000,27196612.13017880,0
2022-02-19 12:00:00,39842.53000000,39950.00000000,39661.30000000,39754.99000000,1161.48600000,1645275599999,46226796.65449470,32658,596.85973000,23759268.00212470,0
2022-02-19 13:00:00,39754.98000000,40076.94000000,39639.03000000,40017.88000000,1224.64172000,1645279199999,48835367.82403320,36631,653.51958000,26069068.54539820,0
2022-02-19 14:00:00,40017.88000000,40017.88000000,39771.31000000,39867.75000000,832.36516000,1645282799999,33203257.60501190,28144,345.35784000,13775891.41320510,0
2022-02-19 15:00:00,39867.76000000,40013.87000000,39803.76000000,39969.93000000,704.70296000,1645286399999,28139207.56259820,24037,338.41020000,13514768.20928520,0
2022-02-19 16:00:00,39969.92000000,40345.62000000,39850.00000000,39946.40000000,1505.30357000,1645289999999,60431508.78625460,40545,783.91688000,31473664.66163260,0
2022-02-19 17:00:00,39946.41000000,40168.05000000,39872.67000000,40142.43000000,697.53924000,1645293599999,27920209.14443780,22196,330.01381000,13212741.62577980,0
2022-02-19 18:00:00,40142.43000000,40203.88000000,40044.42000000,40115.33000000,418.66031000,1645297199999,16793845.36958800,17276,221.47247000,8884255.39061040,0
2022-02-19 19:00:00,40115.32000000,40124.74000000,39904.44000000,39974.66000000,619.49269000,1645300799999,24776078.75593100,20670,239.92812000,9595916.14285020,0
2022-02-19 20:00:00,39974.66000000,40107.17000000,39936.62000000,40061.87000000,352.52917000,1645304399999,14111424.58171500,16582,176.12947000,7049902.23136160,0
2022-02-19 21:00:00,40061.86000000,40071.50000000,39800.00000000,39921.63000000,652.59438000,1645307999999,26036388.76934410,18412,226.18825000,9026836.99938730,0
2022-02-19 22:00:00,39921.63000000,40047.28000000,39874.06000000,40015.39000000,355.01753000,1645311599999,14189854.85226320,15470,155.08101000,6198891.53823510,0
2022-02-19 23:00:00,40015.40000000,40140.00000000,39949.18000000,40079.17000000,389.19250000,1645315199999,15592089.07943900,15172,185.55298000,7434579.48820810,0
2022-02-20 00:00:00,40079.17000000,40125.44000000,39876.01000000,39924.54000000,653.07079000,1645318799999,26106350.70098230,19867,266.87795000,10669479.28617760,0
2022-02-20 01:00:00,39924.54000000,40019.18000000,39824.54000000,39997.17000000,426.52238000,1645322399999,17027200.93415080,18273,196.78255000,7856957.45107890,0
2022-02-20 02:00:00,39997.17000000,40019.74000000,39826.92000000,39839.17000000,462.96492000,1645325999999,18484106.09005370,17606,189.34227000,7559349.66570410,0
2022-02-20 03:00:00,39839.17000000,39907.07000000,39700.00000000,39794.59000000,788.29721000,1645329599999,31370092.69175340,21936,323.04819000,12858388.09658750,0
2022-02-20 04:00:00,39794.59000000,39843.59000000,39481.12000000,39550.65000000,1573.00656000,1645333199999,62348254.03643900,35046,663.95389000,26317734.28081570,0
2022-02-20 05:00:00,39550.65000000,39699.14000000,39285.30000000,39349.91000000,1668.31163000,1645336799999,65867566.30708980,36439,677.32250000,26753325.68596910,0
2022-02-20 06:00:00,39349.91000000,39443.27000000,38688.00000000,38794.82000000,4387.36693000,1645340399999,170937496.89414990,76149,1964.18787000,76512725.32069730,0
2022-02-20 07:00:00,38794.82000000,38883.63000000,38581.10000000,38796.64000000,1809.81764000,1645343999999,70096099.71071260,40322,856.98577000,33195268.45328320,0
2022-02-20 08:00:00,38796.63000000,38836.18000000,38101.11000000,38166.84000000,4253.53166000,1645347599999,163263843.13357540,74306,1801.04888000,69124507.56093750,0
2022-02-20 09:00:00,38166.84000000,38425.76000000,38000.00000000,38185.42000000,2509.85246000,1645351199999,95872761.21837650,54102,1206.49735000,46102795.63391250,0
2022-02-20 10:00:00,38185.43000000,38378.27000000,38140.00000000,38193.02000000,1636.81007000,1645354799999,62690666.61515060,41162,678.46963000,25983225.64640560,0
2022-02-20 11:00:00,38193.01000000,38358.42000000,38122.93000000,38343.99000000,915.30720000,1645358399999,35003896.37851890,26011,432.14988000,16528993.44573020,0
2022-02-20 12:00:00,38343.99000000,38616.00000000,38201.10000000,38213.07000000,1631.94090000,1645361999999,62663307.74568030,37773,796.36223000,30579593.65102170,0
2022-02-20 13:00:00,38213.07000000,38320.40000000,38180.00000000,38204.92000000,897.02335000,1645365599999,34305744.71611420,28560,419.17112000,16033982.49548190,0
2022-02-20 14:00:00,38204.92000000,38300.00000000,38022.00000000,38196.97000000,1215.90655000,1645369199999,46384586.84606820,34531,570.15531000,21754988.92110790,0
2022-02-20 15:00:00,38196.98000000,38415.49000000,38180.31000000,38335.04000000,880.09849000,1645372799999,33696157.30567570,30874,462.54249000,17709192.78595730,0
2022-02-20 16:00:00,38337.20000000,38507.31000000,38238.43000000,38271.61000000,1093.41234000,1645376399999,41965889.90656340,32232,531.30312000,20397562.33220460,0
2022-02-20 17:00:00,38271.61000000,38399.99000000,38205.00000000,38279.31000000,598.53632000,1645379999999,22933170.14226290,19590,280.23071000,10737580.82817800,0
2022-02-20 18:00:00,38279.31000000,38456.00000000,38180.10000000,38441.26000000,708.27605000,1645383599999,27153313.99077690,24010,390.02734000,14952305.49772900,0
2022-02-20 19:00:00,38441.27000000,38444.66000000,38336.01000000,38397.22000000,383.44021000,1645387199999,14723510.32937540,17399,198.05258000,7605337.89002270,0
2022-02-20 20:00:00,38397.22000000,38400.98000000,38250.59000000,38317.72000000,472.76375000,1645390799999,18112345.92748050,17712,220.24454000,8438275.75221180,0
2022-02-20 21:00:00,38317.72000000,38360.00000000,38048.49000000,38240.07000000,1228.07582000,1645394399999,46861434.15976930,30525,586.69640000,22384241.39537880,0
2022-02-20 22:00:00,38240.08000000,38860.00000000,38235.53000000,38816.16000000,1327.66421000,1645397999999,51176928.05210630,36152,729.75060000,28136168.92521830,0
2022-02-20 23:00:00,38816.16000000,38979.12000000,38340.51000000,38386.89000000,1917.29267000,1645401599999,74171877.61905360,40658,897.05075000,34705185.44734710,0
2022-02-21 00:00:00,38386.89000000,38749.95000000,38182.98000000,38741.34000000,1532.27626000,1645405199999,58874762.06341650,35685,780.64707000,29995233.10329030,0
2022-02-21 01:00:00,38740.15000000,39388.00000000,38552.39000000,39135.57000000,2864.04882000,1645408799999,111879520.39107140,58467,1539.39570000,60129771.54996590,0
2022-02-21 02:00:00,39135.57000000,39247.07000000,39021.84000000,39110.92000000,874.47991000,1645412399999,34225073.83666820,23106,429.76827000,16820483.96722020,0
2022-02-21 03:00:00,39110.92000000,39250.00000000,38800.57000000,38919.25000000,1210.57452000,1645415999999,47248377.52343910,28130,606.53649000,23675139.03930410,0
2022-02-21 04:00:00,38919.25000000,39378.56000000,38909.26000000,39297.12000000,1214.29138000,1645419599999,47515106.12638550,26840,707.90488000,27696146.65560570,0
2022-02-21 05:00:00,39297.13000000,39494.35000000,39210.00000000,39228.67000000,1051.25162000,1645423199999,41329537.90901660,26098,529.53963000,20824160.35430830,0
2022-02-21 06:00:00,39228.66000000,39276.43000000,39150.81000000,39204.39000000,849.89976000,1645426799999,33330228.60415030,25474,432.84856000,16975534.94579990,0
2022-02-21 07:00:00,39204.38000000,39320.69000000,39073.48000000,39294.07000000,1064.35157000,1645430399999,41712748.50221090,31210,547.69505000,21465464.21368050,0
2022-02-21 08:00:00,39294.06000000,39362.15000000,39026.74000000,39061.55000000,1348.02305000,1645433999999,52838485.78553500,34806,586.37743000,22978260.52550920,0
2022-02-21 09:00:00,39061.54000000,39110.03000000,38873.72000000,38923.52000000,1266.16316000,1645437599999,49372531.22072300,32657,550.43193000,21464788.77462290,0
2022-02-21 10:00:00,38923.51000000,38981.50000000,38217.89000000,38294.51000000,3132.69877000,1645441199999,120656324.73177380,57255,1502.33101000,57847656.96239020,0
2022-02-21 11:00:00,38294.50000000,38437.32000000,37348.49000000,37577.33000000,4611.68370000,1645444799999,174293678.53423470,95006,2054.19442000,77606241.98766810,0
2022-02-21 12:00:00,37576.10000000,37786.22000000,37401.01000000,37539.99000000,3325.70297000,1645448399999,124942770.50310000,70822,1625.22811000,61067038.68426610,0
2022-02-21 13:00:00,37539.99000000,37700.00000000,37213.63000000,37562.74000000,3657.44193000,1645451999999,137029227.05998600,68726,1752.82530000,65691800.34838830,0
2022-02-21 14:00:00,37562.74000000,38872.00000000,37481.27000000,38680.00000000,6017.44605000,1645455599999,231084237.42148790,112015,3204.96027000,123057733.05197290,0
2022-02-21 15:00:00,38680.01000000,39283.07000000,38629.31000000,38827.94000000,4003.26862000,1645459199999,155827851.02546530,83995,2040.66241000,79435803.67206120,0
2022-02-21 16:00:00,38827.93000000,39141.41000000,38647.10000000,38696.10000000,1946.31826000,1645462799999,75732180.55361020,44043,897.98277000,34945744.15393660,0
2022-02-21 17:00:00,38696.11000000,38830.91000000,38478.30000000,38527.65000000,1632.06618000,1645466399999,63126128.87327820,35451,805.98189000,31178658.66919840,0
2022-02-21 18:00:00,38527.66000000,38655.73000000,37533.93000000,37749.99000000,5033.33752000,1645469999999,191083758.92842170,102628,2314.37487000,87865146.59910910,0
2022-02-21 19:00:00,37749.99000000,38399.54000000,37500.00000000,38135.21000000,3661.08350000,1645473599999,138810094.85949230,74568,1926.62816000,73079291.71924850,0
2022-02-21 20:00:00,38135.20000000,38448.27000000,37960.04000000,38249.99000000,1552.05190000,1645477199999,59263077.19465450,36684,779.97014000,29787560.82635640,0
2022-02-21 21:00:00,38250.00000000,38361.32000000,36912.08000000,37058.51000000,3208.03818000,1645480799999,120445497.53376090,76289,1362.07237000,51226699.07850720,0
2022-02-21 22:00:00,37058.51000000,37779.54000000,36800.00000000,37543.30000000,3894.36658000,1645484399999,145021810.47915680,94637,1998.01752000,74411439.17117490,0
2022-02-21 23:00:00,37543.29000000,37676.78000000,36850.00000000,37008.16000000,3396.82075000,1645487999999,126384311.20072190,77698,1640.76133000,61046518.22229240,0
2022-02-22 00:00:00,37008.16000000,37331.29000000,36810.00000000,37229.72000000,2715.27835000,1645491599999,100769093.44909780,56130,1409.41923000,52317558.47001790,0
2022-02-22 01:00:00,37229.73000000,37468.35000000,36852.80000000,37243.25000000,2419.97460000,1645495199999,89867774.55298190,49383,1168.43990000,43408626.61692220,0
2022-02-22 02:00:00,37243.26000000,37243.26000000,36855.30000000,37006.67000000,1601.48008000,1645498799999,59293232.47154700,35509,692.64094000,25654090.40845290,0
2022-02-22 03:00:00,37006.67000000,37017.58000000,36350.00000000,36591.06000000,4444.05106000,1645502399999,162464367.69348370,84958,2010.94059000,73523826.49291890,0
2022-02-22 04:00:00,36591.06000000,36810.06000000,36550.47000000,36617.84000000,2265.49323000,1645505999999,83113624.63800790,41227,1009.28227000,37040199.17715400,0
2022-02-22 05:00:00,36617.85000000,37250.23000000,36560.08000000,36740.76000000,2129.62282000,1645509599999,78472423.69816010,50020,1141.75715000,42076457.70981240,0
2022-02-22 06:00:00,36740.75000000,37010.00000000,36600.00000000,36864.19000000,2009.01787000,1645513199999,73887849.74822530,44946,1014.70071000,37326608.54034290,0
2022-02-22 07:00:00,36864.19000000,36995.82000000,36515.87000000,36771.66000000,2118.92745000,1645516799999,77950759.88550050,48343,1124.37327000,41373849.34555260,0
2022-02-22 08:00:00,36771.65000000,37176.00000000,36756.53000000,37108.86000000,1923.95715000,1645520399999,71118826.44280520,47091,1043.17309000,38563452.21050550,0
2022-02-22 09:00:00,37108.85000000,37319.17000000,37011.00000000,37135.03000000,1626.12999000,1645523999999,60419488.10130950,41648,791.99816000,29425431.19395410,0
2022-02-22 10:00:00,37135.03000000,37865.00000000,37085.05000000,37707.21000000,3163.56045000,1645527599999,118677671.31909770,66292,1736.61790000,65175382.92434470,0
2022-02-22 11:00:00,37707.21000000,37768.01000000,37437.33000000,37519.48000000,1853.76536000,1645531199999,69666723.91166370,43390,966.59719000,36326065.48485220,0
2022-02-22 12:00:00,37519.47000000,37773.04000000,37274.38000000,37637.98000000,1993.68141000,1645534799999,74874580.44301610,50016,1064.79543000,39995838.85585990,0
2022-02-22 13:00:00,37637.98000000,37981.27000000,37319.15000000,37836.84000000,1816.38374000,1645538399999,68313702.82062020,44929,965.31543000,36305804.13731470,0
2022-02-22 14:00:00,37836.84000000,38298.48000000,37414.52000000,38140.19000000,4391.98941000,1645541999999,166126422.75898900,85648,2238.78630000,84691122.70801510,0
2022-02-22 15:00:00,38140.18000000,38240.00000000,37677.46000000,37759.90000000,2962.05657000,1645545599999,112515355.13300390,64216,1454.38165000,55251573.62070900,0
2022-02-22 16:00:00,37759.90000000,37878.93000000,37464.65000000,37709.99000000,2679.35573000,1645549199999,100894523.10206330,63563,1422.95157000,53583063.01566710,0
2022-02-22 17:00:00,37709.99000000,37841.87000000,37380.00000000,37640.97000000,2052.13003000,1645552799999,77129768.03594120,43494,995.67548000,37441393.64905570,0
2022-02-22 18:00:00,37640.96000000,37993.42000000,37551.74000000,37711.07000000,1786.05360000,1645556399999,67387066.99877160,45218,917.00164000,34599305.46669920,0
2022-02-22 19:00:00,37711.06000000,38169.08000000,37615.00000000,38065.32000000,2819.89102000,1645559999999,106907448.41676900,63623,1503.89647000,57015258.03840340,0
2022-02-22 20:00:00,38065.32000000,38280.00000000,37775.36000000,37908.98000000,2082.89017000,1645563599999,79196754.27506830,53774,1057.78242000,40221725.99460950,0
2022-02-22 21:00:00,37908.99000000,38051.34000000,37831.39000000,37875.20000000,818.34269000,1645567199999,31060882.65426770,27602,422.24782000,16026479.14719220,0
2022-02-22 22:00:00,37875.20000000,37976.96000000,37755.01000000,37917.34000000,479.56988000,1645570799999,18164040.24809590,22176,250.91337000,9503251.48381450,0
2022-02-22 23:00:00,37917.33000000,38429.00000000,37884.10000000,38230.33000000,1632.34323000,1645574399999,62355849.95643110,39331,919.04777000,35101762.23313580,0
2022-02-23 00:00:00,38230.33000000,38354.56000000,38036.24000000,38137.91000000,1286.01634000,1645577999999,49118498.39407260,34608,610.71076000,23330118.91718660,0
